"ID";"RegioS";"Jaar";"Grijze Druk"
"21680";"GM0990";"2012JJ00";
"21681";"GM0990";"2013JJ00";
"21682";"GM0990";"2014JJ00";
"21683";"GM0990";"2015JJ00";
"21684";"GM0990";"2016JJ00";
"21685";"GM0990";"2017JJ00";
"21686";"GM0990";"2018JJ00";
"21687";"GM0990";"2019JJ00";
"21688";"GM0990";"2020JJ00";
"21689";"GM0990";"2021JJ00";
"21690";"GM0990";"2022JJ00";
"21691";"GM0990";"2023JJ00";
"21692";"GM0873";"1995JJ00";"17.3"
"21693";"GM0873";"1996JJ00";"18"
"21694";"GM0873";"1997JJ00";"20.1"
"21695";"GM0873";"1998JJ00";"20.5"
"21696";"GM0873";"1999JJ00";"20.7"
"21697";"GM0873";"2000JJ00";"21"
"21698";"GM0873";"2001JJ00";"21.1"
"21699";"GM0873";"2002JJ00";"21.4"
"21700";"GM0873";"2003JJ00";"22.1"
"21701";"GM0873";"2004JJ00";"23.2"
"21702";"GM0873";"2005JJ00";"24.5"
"21703";"GM0873";"2006JJ00";"25.7"
"21704";"GM0873";"2007JJ00";"26.5"
"21705";"GM0873";"2008JJ00";"27.1"
"21706";"GM0873";"2009JJ00";"28.2"
"21707";"GM0873";"2010JJ00";"30"
"21708";"GM0873";"2011JJ00";"31.5"
"21709";"GM0873";"2012JJ00";"33.4"
"21710";"GM0873";"2013JJ00";"35.7"
"21711";"GM0873";"2014JJ00";"38"
"21712";"GM0873";"2015JJ00";"39.4"
"21713";"GM0873";"2016JJ00";"40.5"
"21714";"GM0873";"2017JJ00";"41.2"
"21715";"GM0873";"2018JJ00";"42.3"
"21716";"GM0873";"2019JJ00";"43"
"21717";"GM0873";"2020JJ00";"43.4"
"21718";"GM0873";"2021JJ00";"43.8"
"21719";"GM0873";"2022JJ00";"43.5"
"21720";"GM0873";"2023JJ00";"43.6"
"21721";"GM0632";"1995JJ00";"15.9"
"21722";"GM0632";"1996JJ00";"16"
"21723";"GM0632";"1997JJ00";"16"
"21724";"GM0632";"1998JJ00";"16.1"
"21725";"GM0632";"1999JJ00";"16.4"
"21726";"GM0632";"2000JJ00";"16.4"
"21727";"GM0632";"2001JJ00";"17"
"21728";"GM0632";"2002JJ00";"17.3"
"21729";"GM0632";"2003JJ00";"17.9"
"21730";"GM0632";"2004JJ00";"18.4"
"21731";"GM0632";"2005JJ00";"19.2"
"21732";"GM0632";"2006JJ00";"20"
"21733";"GM0632";"2007JJ00";"20.7"
"21734";"GM0632";"2008JJ00";"21.2"
"21735";"GM0632";"2009JJ00";"22.1"
"21736";"GM0632";"2010JJ00";"22.9"
"21737";"GM0632";"2011JJ00";"23.5"
"21738";"GM0632";"2012JJ00";"24.9"
"21739";"GM0632";"2013JJ00";"26.5"
"21740";"GM0632";"2014JJ00";"27.9"
"21741";"GM0632";"2015JJ00";"29.2"
"21742";"GM0632";"2016JJ00";"30.1"
"21743";"GM0632";"2017JJ00";"31.1"
"21744";"GM0632";"2018JJ00";"32"
"21745";"GM0632";"2019JJ00";"32.8"
"21746";"GM0632";"2020JJ00";"33.6"
"21747";"GM0632";"2021JJ00";"34.2"
"21748";"GM0632";"2022JJ00";"34.6"
"21749";"GM0632";"2023JJ00";"34.9"
"21750";"GM0466";"1995JJ00";"13.6"
"21751";"GM0466";"1996JJ00";"13.9"
"21752";"GM0466";"1997JJ00";"14.5"
"21753";"GM0466";"1998JJ00";"14.9"
"21754";"GM0466";"1999JJ00";"15.2"
"21755";"GM0466";"2000JJ00";"15.3"
"21756";"GM0466";"2001JJ00";"15.4"
"21757";"GM0466";"2002JJ00";"16.2"
"21758";"GM0466";"2003JJ00";"16.7"
"21759";"GM0466";"2004JJ00";"17.8"
"21760";"GM0466";"2005JJ00";"18.6"
"21761";"GM0466";"2006JJ00";"19.5"
"21762";"GM0466";"2007JJ00";
"21763";"GM0466";"2008JJ00";
"21764";"GM0466";"2009JJ00";
"21765";"GM0466";"2010JJ00";
"21766";"GM0466";"2011JJ00";
"21767";"GM0466";"2012JJ00";
"21768";"GM0466";"2013JJ00";
"21769";"GM0466";"2014JJ00";
"21770";"GM0466";"2015JJ00";
"21771";"GM0466";"2016JJ00";
"21772";"GM0466";"2017JJ00";
"21773";"GM0466";"2018JJ00";
"21774";"GM0466";"2019JJ00";
"21775";"GM0466";"2020JJ00";
"21776";"GM0466";"2021JJ00";
"21777";"GM0466";"2022JJ00";
"21778";"GM0466";"2023JJ00";
"21779";"GM1690";"1995JJ00";
"21780";"GM1690";"1996JJ00";
"21781";"GM1690";"1997JJ00";
"21782";"GM1690";"1998JJ00";"26"
"21783";"GM1690";"1999JJ00";"26.3"
"21784";"GM1690";"2000JJ00";"26.6"
"21785";"GM1690";"2001JJ00";"26.9"
"21786";"GM1690";"2002JJ00";"27.3"
"21787";"GM1690";"2003JJ00";"27.5"
"21788";"GM1690";"2004JJ00";"28.3"
"21789";"GM1690";"2005JJ00";"28.9"
"21790";"GM1690";"2006JJ00";"29.7"
"21791";"GM1690";"2007JJ00";"30.4"
"21792";"GM1690";"2008JJ00";"31.1"
"21793";"GM1690";"2009JJ00";"32.2"
"21794";"GM1690";"2010JJ00";"33.6"
"21795";"GM1690";"2011JJ00";"34"
"21796";"GM1690";"2012JJ00";"35.7"
"21797";"GM1690";"2013JJ00";"37.2"
"21798";"GM1690";"2014JJ00";"38.5"
"21799";"GM1690";"2015JJ00";"39.7"
"21800";"GM1690";"2016JJ00";"40.9"
"21801";"GM1690";"2017JJ00";"41.5"
"21802";"GM1690";"2018JJ00";"42.3"
"21803";"GM1690";"2019JJ00";"43.1"
"21804";"GM1690";"2020JJ00";"44.1"
"21805";"GM1690";"2021JJ00";"45"
"21806";"GM1690";"2022JJ00";"45.9"
"21807";"GM1690";"2023JJ00";"46.9"
"21808";"GM0880";"1995JJ00";"17.8"
"21809";"GM0880";"1996JJ00";"18.3"
"21810";"GM0880";"1997JJ00";"18.4"
"21811";"GM0880";"1998JJ00";"19.1"
"21812";"GM0880";"1999JJ00";"19.5"
"21813";"GM0880";"2000JJ00";"19.9"
"21814";"GM0880";"2001JJ00";"20.3"
"21815";"GM0880";"2002JJ00";"20.6"
"21816";"GM0880";"2003JJ00";"21.7"
"21817";"GM0880";"2004JJ00";"22.4"
"21818";"GM0880";"2005JJ00";"23.7"
"21819";"GM0880";"2006JJ00";"25.4"
"21820";"GM0880";"2007JJ00";"26.8"
"21821";"GM0880";"2008JJ00";"28.2"
"21822";"GM0880";"2009JJ00";"29.5"
"21823";"GM0880";"2010JJ00";"30.5"
"21824";"GM0880";"2011JJ00";"31.6"
"21825";"GM0880";"2012JJ00";"34"
"21826";"GM0880";"2013JJ00";"35.9"
"21827";"GM0880";"2014JJ00";"37.6"
"21828";"GM0880";"2015JJ00";"38.8"
"21829";"GM0880";"2016JJ00";"39.8"
"21830";"GM0880";"2017JJ00";"40.5"
"21831";"GM0880";"2018JJ00";"40.4"
"21832";"GM0880";"2019JJ00";"40.9"
"21833";"GM0880";"2020JJ00";"42.1"
"21834";"GM0880";"2021JJ00";"42.1"
"21835";"GM0880";"2022JJ00";"42.3"
"21836";"GM0880";"2023JJ00";"41.9"
"21837";"GM0351";"1995JJ00";"18.2"
"21838";"GM0351";"1996JJ00";"18"
"21839";"GM0351";"1997JJ00";"18"
"21840";"GM0351";"1998JJ00";"18.3"
"21841";"GM0351";"1999JJ00";"18.8"
"21842";"GM0351";"2000JJ00";"20.1"
"21843";"GM0351";"2001JJ00";"20.4"
"21844";"GM0351";"2002JJ00";"21.2"
"21845";"GM0351";"2003JJ00";"21.7"
"21846";"GM0351";"2004JJ00";"21.8"
"21847";"GM0351";"2005JJ00";"22.7"
"21848";"GM0351";"2006JJ00";"23.3"
"21849";"GM0351";"2007JJ00";"24.5"
"21850";"GM0351";"2008JJ00";"25.3"
"21851";"GM0351";"2009JJ00";"26"
"21852";"GM0351";"2010JJ00";"27.3"
"21853";"GM0351";"2011JJ00";"27.9"
"21854";"GM0351";"2012JJ00";"29.7"
"21855";"GM0351";"2013JJ00";"30.8"
"21856";"GM0351";"2014JJ00";"32"
"21857";"GM0351";"2015JJ00";"33.4"
"21858";"GM0351";"2016JJ00";"34.2"
"21859";"GM0351";"2017JJ00";"34.2"
"21860";"GM0351";"2018JJ00";"34.4"
"21861";"GM0351";"2019JJ00";"34.3"
"21862";"GM0351";"2020JJ00";"35.3"
"21863";"GM0351";"2021JJ00";"35"
"21864";"GM0351";"2022JJ00";"34.4"
"21865";"GM0351";"2023JJ00";"34.3"
"21866";"GM0874";"1995JJ00";"18.8"
"21867";"GM0874";"1996JJ00";"19.3"
"21868";"GM0874";"1997JJ00";"19.7"
"21869";"GM0874";"1998JJ00";"19.6"
"21870";"GM0874";"1999JJ00";"19.6"
"21871";"GM0874";"2000JJ00";"19.7"
"21872";"GM0874";"2001JJ00";"19.7"
"21873";"GM0874";"2002JJ00";"19.6"
"21874";"GM0874";"2003JJ00";"19.2"
"21875";"GM0874";"2004JJ00";"19.8"
"21876";"GM0874";"2005JJ00";"20.9"
"21877";"GM0874";"2006JJ00";"21.6"
"21878";"GM0874";"2007JJ00";"22.2"
"21879";"GM0874";"2008JJ00";"23.3"
"21880";"GM0874";"2009JJ00";"23.8"
"21881";"GM0874";"2010JJ00";"24.6"
"21882";"GM0874";"2011JJ00";"25.3"
"21883";"GM0874";"2012JJ00";"27"
"21884";"GM0874";"2013JJ00";"27.7"
"21885";"GM0874";"2014JJ00";"29.3"
"21886";"GM0874";"2015JJ00";"31"
"21887";"GM0874";"2016JJ00";"32.5"
"21888";"GM0874";"2017JJ00";"34.2"
"21889";"GM0874";"2018JJ00";"35.2"
"21890";"GM0874";"2019JJ00";
"21891";"GM0874";"2020JJ00";
"21892";"GM0874";"2021JJ00";
"21893";"GM0874";"2022JJ00";
"21894";"GM0874";"2023JJ00";
"21895";"GM0875";"1995JJ00";"19.1"
"21896";"GM0875";"1996JJ00";"19.4"
"21897";"GM0875";"1997JJ00";
"21898";"GM0875";"1998JJ00";
"21899";"GM0875";"1999JJ00";
"21900";"GM0875";"2000JJ00";
"21901";"GM0875";"2001JJ00";
"21902";"GM0875";"2002JJ00";
"21903";"GM0875";"2003JJ00";
"21904";"GM0875";"2004JJ00";
"21905";"GM0875";"2005JJ00";
"21906";"GM0875";"2006JJ00";
"21907";"GM0875";"2007JJ00";
"21908";"GM0875";"2008JJ00";
"21909";"GM0875";"2009JJ00";
"21910";"GM0875";"2010JJ00";
"21911";"GM0875";"2011JJ00";
"21912";"GM0875";"2012JJ00";
"21913";"GM0875";"2013JJ00";
"21914";"GM0875";"2014JJ00";
"21915";"GM0875";"2015JJ00";
"21916";"GM0875";"2016JJ00";
"21917";"GM0875";"2017JJ00";
"21918";"GM0875";"2018JJ00";
"21919";"GM0875";"2019JJ00";
"21920";"GM0875";"2020JJ00";
"21921";"GM0875";"2021JJ00";
"21922";"GM0875";"2022JJ00";
"21923";"GM0875";"2023JJ00";
"21924";"GM0710";"1995JJ00";"20.8"
"21925";"GM0710";"1996JJ00";"20.5"
"21926";"GM0710";"1997JJ00";"20.2"
"21927";"GM0710";"1998JJ00";"19.9"
"21928";"GM0710";"1999JJ00";"19.9"
"21929";"GM0710";"2000JJ00";"20"
"21930";"GM0710";"2001JJ00";"20.1"
"21931";"GM0710";"2002JJ00";"20.2"
"21932";"GM0710";"2003JJ00";"20.4"
"21933";"GM0710";"2004JJ00";"20.9"
"21934";"GM0710";"2005JJ00";"21.4"
"21935";"GM0710";"2006JJ00";"21.8"
"21936";"GM0710";"2007JJ00";"21.7"
"21937";"GM0710";"2008JJ00";"22.7"
"21938";"GM0710";"2009JJ00";"23.3"
"21939";"GM0710";"2010JJ00";"24.1"
"21940";"GM0710";"2011JJ00";
"21941";"GM0710";"2012JJ00";
"21942";"GM0710";"2013JJ00";
"21943";"GM0710";"2014JJ00";
"21944";"GM0710";"2015JJ00";
"21945";"GM0710";"2016JJ00";
"21946";"GM0710";"2017JJ00";
"21947";"GM0710";"2018JJ00";
"21948";"GM0710";"2019JJ00";
"21949";"GM0710";"2020JJ00";
"21950";"GM0710";"2021JJ00";
"21951";"GM0710";"2022JJ00";
"21952";"GM0710";"2023JJ00";
"21953";"GM0683";"1995JJ00";"17.9"
"21954";"GM0683";"1996JJ00";"17.8"
"21955";"GM0683";"1997JJ00";"18"
"21956";"GM0683";"1998JJ00";"17.9"
"21957";"GM0683";"1999JJ00";"18.2"
"21958";"GM0683";"2000JJ00";"18.2"
"21959";"GM0683";"2001JJ00";"18.3"
"21960";"GM0683";"2002JJ00";"18.6"
"21961";"GM0683";"2003JJ00";"19.3"
"21962";"GM0683";"2004JJ00";"19.7"
"21963";"GM0683";"2005JJ00";"20.2"
"21964";"GM0683";"2006JJ00";"21.2"
"21965";"GM0683";"2007JJ00";"21.8"
"21966";"GM0683";"2008JJ00";"22.4"
"21967";"GM0683";"2009JJ00";"23.4"
"21968";"GM0683";"2010JJ00";"25.2"
"21969";"GM0683";"2011JJ00";
"21970";"GM0683";"2012JJ00";
"21971";"GM0683";"2013JJ00";
"21972";"GM0683";"2014JJ00";
"21973";"GM0683";"2015JJ00";
"21974";"GM0683";"2016JJ00";
"21975";"GM0683";"2017JJ00";
"21976";"GM0683";"2018JJ00";
"21977";"GM0683";"2019JJ00";
"21978";"GM0683";"2020JJ00";
"21979";"GM0683";"2021JJ00";
"21980";"GM0683";"2022JJ00";
"21981";"GM0683";"2023JJ00";
"21982";"GM0479";"1995JJ00";"21.3"
"21983";"GM0479";"1996JJ00";"21.2"
"21984";"GM0479";"1997JJ00";"21.2"
"21985";"GM0479";"1998JJ00";"21.4"
"21986";"GM0479";"1999JJ00";"21.5"
"21987";"GM0479";"2000JJ00";"21.6"
"21988";"GM0479";"2001JJ00";"21.8"
"21989";"GM0479";"2002JJ00";"21.8"
"21990";"GM0479";"2003JJ00";"21.7"
"21991";"GM0479";"2004JJ00";"22.2"
"21992";"GM0479";"2005JJ00";"22.8"
"21993";"GM0479";"2006JJ00";"23.2"
"21994";"GM0479";"2007JJ00";"23.5"
"21995";"GM0479";"2008JJ00";"23.8"
"21996";"GM0479";"2009JJ00";"24.3"
"21997";"GM0479";"2010JJ00";"24.8"
"21998";"GM0479";"2011JJ00";"25.1"
"21999";"GM0479";"2012JJ00";"26.4"
"22000";"GM0479";"2013JJ00";"27.3"
"22001";"GM0479";"2014JJ00";"28.1"
"22002";"GM0479";"2015JJ00";"29"
"22003";"GM0479";"2016JJ00";"29.5"
"22004";"GM0479";"2017JJ00";"29.8"
"22005";"GM0479";"2018JJ00";"30.2"
"22006";"GM0479";"2019JJ00";"30.5"
"22007";"GM0479";"2020JJ00";"30.9"
"22008";"GM0479";"2021JJ00";"31"
"22009";"GM0479";"2022JJ00";"31.4"
"22010";"GM0479";"2023JJ00";"31.2"
"22011";"GM0297";"1995JJ00";"17.2"
"22012";"GM0297";"1996JJ00";"17.3"
"22013";"GM0297";"1997JJ00";"17.6"
"22014";"GM0297";"1998JJ00";"18"
"22015";"GM0297";"1999JJ00";"19.7"
"22016";"GM0297";"2000JJ00";"19.7"
"22017";"GM0297";"2001JJ00";"19.7"
"22018";"GM0297";"2002JJ00";"20"
"22019";"GM0297";"2003JJ00";"20.1"
"22020";"GM0297";"2004JJ00";"20.5"
"22021";"GM0297";"2005JJ00";"21"
"22022";"GM0297";"2006JJ00";"21.3"
"22023";"GM0297";"2007JJ00";"22"
"22024";"GM0297";"2008JJ00";"22.6"
"22025";"GM0297";"2009JJ00";"23.2"
"22026";"GM0297";"2010JJ00";"24"
"22027";"GM0297";"2011JJ00";"24.3"
"22028";"GM0297";"2012JJ00";"25.9"
"22029";"GM0297";"2013JJ00";"27.2"
"22030";"GM0297";"2014JJ00";"28.5"
"22031";"GM0297";"2015JJ00";"29.4"
"22032";"GM0297";"2016JJ00";"30.3"
"22033";"GM0297";"2017JJ00";"30.9"
"22034";"GM0297";"2018JJ00";"31.3"
"22035";"GM0297";"2019JJ00";"31.7"
"22036";"GM0297";"2020JJ00";"32.1"
"22037";"GM0297";"2021JJ00";"31.9"
"22038";"GM0297";"2022JJ00";"32.3"
"22039";"GM0297";"2023JJ00";"32.6"
"22040";"GM0473";"1995JJ00";"33.2"
"22041";"GM0473";"1996JJ00";"33.3"
"22042";"GM0473";"1997JJ00";"33.4"
"22043";"GM0473";"1998JJ00";"33.3"
"22044";"GM0473";"1999JJ00";"32.6"
"22045";"GM0473";"2000JJ00";"31.2"
"22046";"GM0473";"2001JJ00";"30.2"
"22047";"GM0473";"2002JJ00";"28.9"
"22048";"GM0473";"2003JJ00";"28.6"
"22049";"GM0473";"2004JJ00";"29.4"
"22050";"GM0473";"2005JJ00";"30.2"
"22051";"GM0473";"2006JJ00";"30.8"
"22052";"GM0473";"2007JJ00";"31.5"
"22053";"GM0473";"2008JJ00";"32.8"
"22054";"GM0473";"2009JJ00";"33.9"
"22055";"GM0473";"2010JJ00";"35.6"
"22056";"GM0473";"2011JJ00";"36.6"
"22057";"GM0473";"2012JJ00";"38.9"
"22058";"GM0473";"2013JJ00";"40.8"
"22059";"GM0473";"2014JJ00";"42.5"
"22060";"GM0473";"2015JJ00";"44.6"
"22061";"GM0473";"2016JJ00";"45.7"
"22062";"GM0473";"2017JJ00";"45.7"
"22063";"GM0473";"2018JJ00";"45.6"
"22064";"GM0473";"2019JJ00";"46.5"
"22065";"GM0473";"2020JJ00";"47.2"
"22066";"GM0473";"2021JJ00";"47.1"
"22067";"GM0473";"2022JJ00";"48"
"22068";"GM0473";"2023JJ00";"48.1"
"22069";"GM0707";"1995JJ00";"19.7"
"22070";"GM0707";"1996JJ00";"20.4"
"22071";"GM0707";"1997JJ00";"20.4"
"22072";"GM0707";"1998JJ00";"20.8"
"22073";"GM0707";"1999JJ00";"21.1"
"22074";"GM0707";"2000JJ00";"21.5"
"22075";"GM0707";"2001JJ00";"21.8"
"22076";"GM0707";"2002JJ00";"21.7"
"22077";"GM0707";"2003JJ00";"22.3"
"22078";"GM0707";"2004JJ00";"22.2"
"22079";"GM0707";"2005JJ00";"22.7"
"22080";"GM0707";"2006JJ00";"23.2"
"22081";"GM0707";"2007JJ00";"23.5"
"22082";"GM0707";"2008JJ00";"23.9"
"22083";"GM0707";"2009JJ00";"24.9"
"22084";"GM0707";"2010JJ00";"25.9"
"22085";"GM0707";"2011JJ00";"26.3"
"22086";"GM0707";"2012JJ00";"27.7"
"22087";"GM0707";"2013JJ00";"29.3"
"22088";"GM0707";"2014JJ00";"30.5"
"22089";"GM0707";"2015JJ00";"31.8"
"22090";"GM0707";"2016JJ00";"32"
"22091";"GM0707";"2017JJ00";"32.9"
"22092";"GM0707";"2018JJ00";"33.4"
"22093";"GM0707";"2019JJ00";
"22094";"GM0707";"2020JJ00";
"22095";"GM0707";"2021JJ00";
"22096";"GM0707";"2022JJ00";
"22097";"GM0707";"2023JJ00";
"22098";"GM0478";"1995JJ00";"13.5"
"22099";"GM0478";"1996JJ00";"13.7"
"22100";"GM0478";"1997JJ00";"14.1"
"22101";"GM0478";"1998JJ00";"14.2"
"22102";"GM0478";"1999JJ00";"14.5"
"22103";"GM0478";"2000JJ00";"14.4"
"22104";"GM0478";"2001JJ00";"14.7"
"22105";"GM0478";"2002JJ00";"15.8"
"22106";"GM0478";"2003JJ00";"16.3"
"22107";"GM0478";"2004JJ00";"17.1"
"22108";"GM0478";"2005JJ00";"18.2"
"22109";"GM0478";"2006JJ00";"19.6"
"22110";"GM0478";"2007JJ00";"20.6"
"22111";"GM0478";"2008JJ00";"21.1"
"22112";"GM0478";"2009JJ00";"23"
"22113";"GM0478";"2010JJ00";"25"
"22114";"GM0478";"2011JJ00";"26.8"
"22115";"GM0478";"2012JJ00";"29.8"
"22116";"GM0478";"2013JJ00";"32.7"
"22117";"GM0478";"2014JJ00";"35"
"22118";"GM0478";"2015JJ00";"36.7"
"22119";"GM0478";"2016JJ00";
"22120";"GM0478";"2017JJ00";
"22121";"GM0478";"2018JJ00";
"22122";"GM0478";"2019JJ00";
"22123";"GM0478";"2020JJ00";
"22124";"GM0478";"2021JJ00";
"22125";"GM0478";"2022JJ00";
"22126";"GM0478";"2023JJ00";
"22127";"GM0050";"1995JJ00";"9"
"22128";"GM0050";"1996JJ00";"9.9"
"22129";"GM0050";"1997JJ00";"10.6"
"22130";"GM0050";"1998JJ00";"10.7"
"22131";"GM0050";"1999JJ00";"11.1"
"22132";"GM0050";"2000JJ00";"11.6"
"22133";"GM0050";"2001JJ00";"11.7"
"22134";"GM0050";"2002JJ00";"11.9"
"22135";"GM0050";"2003JJ00";"12.2"
"22136";"GM0050";"2004JJ00";"12.5"
"22137";"GM0050";"2005JJ00";"13"
"22138";"GM0050";"2006JJ00";"13.3"
"22139";"GM0050";"2007JJ00";"13.6"
"22140";"GM0050";"2008JJ00";"13.8"
"22141";"GM0050";"2009JJ00";"14.8"
"22142";"GM0050";"2010JJ00";"15.4"
"22143";"GM0050";"2011JJ00";"15.7"
"22144";"GM0050";"2012JJ00";"16.6"
"22145";"GM0050";"2013JJ00";"17.4"
"22146";"GM0050";"2014JJ00";"18"
"22147";"GM0050";"2015JJ00";"17.9"
"22148";"GM0050";"2016JJ00";"18.4"
"22149";"GM0050";"2017JJ00";"18.8"
"22150";"GM0050";"2018JJ00";"19.9"
"22151";"GM0050";"2019JJ00";"20.6"
"22152";"GM0050";"2020JJ00";"21.4"
"22153";"GM0050";"2021JJ00";"22.9"
"22154";"GM0050";"2022JJ00";"23.5"
"22155";"GM0050";"2023JJ00";"24.6"
"22156";"GM0355";"1995JJ00";"29.9"
"22157";"GM0355";"1996JJ00";"30.1"
"22158";"GM0355";"1997JJ00";"30.1"
"22159";"GM0355";"1998JJ00";"29.6"
"22160";"GM0355";"1999JJ00";"29.6"
"22161";"GM0355";"2000JJ00";"29.4"
"22162";"GM0355";"2001JJ00";"29"
"22163";"GM0355";"2002JJ00";"28.9"
"22164";"GM0355";"2003JJ00";"29"
"22165";"GM0355";"2004JJ00";"29"
"22166";"GM0355";"2005JJ00";"29.2"
"22167";"GM0355";"2006JJ00";"29.5"
"22168";"GM0355";"2007JJ00";"29.7"
"22169";"GM0355";"2008JJ00";"30"
"22170";"GM0355";"2009JJ00";"30.3"
"22171";"GM0355";"2010JJ00";"31.1"
"22172";"GM0355";"2011JJ00";"30.9"
"22173";"GM0355";"2012JJ00";"32.3"
"22174";"GM0355";"2013JJ00";"33.7"
"22175";"GM0355";"2014JJ00";"34.8"
"22176";"GM0355";"2015JJ00";"35.6"
"22177";"GM0355";"2016JJ00";"36.3"
"22178";"GM0355";"2017JJ00";"36.7"
"22179";"GM0355";"2018JJ00";"37.1"
"22180";"GM0355";"2019JJ00";"37.8"
"22181";"GM0355";"2020JJ00";"38"
"22182";"GM0355";"2021JJ00";"38.4"
"22183";"GM0355";"2022JJ00";"38.6"
"22184";"GM0355";"2023JJ00";"38.5"
"22185";"GM0298";"1995JJ00";"23.8"
"22186";"GM0298";"1996JJ00";"24.2"
"22187";"GM0298";"1997JJ00";"24.3"
"22188";"GM0298";"1998JJ00";"24.7"
"22189";"GM0298";"1999JJ00";"24.9"
"22190";"GM0298";"2000JJ00";"25.4"
"22191";"GM0298";"2001JJ00";"26"
"22192";"GM0298";"2002JJ00";"26.9"
"22193";"GM0298";"2003JJ00";"27.4"
"22194";"GM0298";"2004JJ00";"28"
"22195";"GM0298";"2005JJ00";
"22196";"GM0298";"2006JJ00";
"22197";"GM0298";"2007JJ00";
"22198";"GM0298";"2008JJ00";
"22199";"GM0298";"2009JJ00";
"22200";"GM0298";"2010JJ00";
"22201";"GM0298";"2011JJ00";
"22202";"GM0298";"2012JJ00";
"22203";"GM0298";"2013JJ00";
"22204";"GM0298";"2014JJ00";
"22205";"GM0298";"2015JJ00";
"22206";"GM0298";"2016JJ00";
"22207";"GM0298";"2017JJ00";
"22208";"GM0298";"2018JJ00";
"22209";"GM0298";"2019JJ00";
"22210";"GM0298";"2020JJ00";
"22211";"GM0298";"2021JJ00";
"22212";"GM0298";"2022JJ00";
"22213";"GM0298";"2023JJ00";
"22214";"GM0299";"1995JJ00";"17.4"
"22215";"GM0299";"1996JJ00";"18.3"
"22216";"GM0299";"1997JJ00";"18.6"
"22217";"GM0299";"1998JJ00";"19.2"
"22218";"GM0299";"1999JJ00";"20"
"22219";"GM0299";"2000JJ00";"20.6"
"22220";"GM0299";"2001JJ00";"21.6"
"22221";"GM0299";"2002JJ00";"22.6"
"22222";"GM0299";"2003JJ00";"23.5"
"22223";"GM0299";"2004JJ00";"24.5"
"22224";"GM0299";"2005JJ00";"24.3"
"22225";"GM0299";"2006JJ00";"25.3"
"22226";"GM0299";"2007JJ00";"26"
"22227";"GM0299";"2008JJ00";"27"
"22228";"GM0299";"2009JJ00";"28.5"
"22229";"GM0299";"2010JJ00";"30.1"
"22230";"GM0299";"2011JJ00";"31.2"
"22231";"GM0299";"2012JJ00";"33.4"
"22232";"GM0299";"2013JJ00";"35.2"
"22233";"GM0299";"2014JJ00";"37.5"
"22234";"GM0299";"2015JJ00";"39.6"
"22235";"GM0299";"2016JJ00";"40.9"
"22236";"GM0299";"2017JJ00";"42.3"
"22237";"GM0299";"2018JJ00";"42.1"
"22238";"GM0299";"2019JJ00";"43"
"22239";"GM0299";"2020JJ00";"43.9"
"22240";"GM0299";"2021JJ00";"44.6"
"22241";"GM0299";"2022JJ00";"44.8"
"22242";"GM0299";"2023JJ00";"44.8"
"22243";"GM0878";"1995JJ00";"18.3"
"22244";"GM0878";"1996JJ00";"18.6"
"22245";"GM0878";"1997JJ00";"18.9"
"22246";"GM0878";"1998JJ00";"19.3"
"22247";"GM0878";"1999JJ00";
"22248";"GM0878";"2000JJ00";
"22249";"GM0878";"2001JJ00";
"22250";"GM0878";"2002JJ00";
"22251";"GM0878";"2003JJ00";
"22252";"GM0878";"2004JJ00";
"22253";"GM0878";"2005JJ00";
"22254";"GM0878";"2006JJ00";
"22255";"GM0878";"2007JJ00";
"22256";"GM0878";"2008JJ00";
"22257";"GM0878";"2009JJ00";
"22258";"GM0878";"2010JJ00";
"22259";"GM0878";"2011JJ00";
"22260";"GM0878";"2012JJ00";
"22261";"GM0878";"2013JJ00";
"22262";"GM0878";"2014JJ00";
"22263";"GM0878";"2015JJ00";
"22264";"GM0878";"2016JJ00";
"22265";"GM0878";"2017JJ00";
"22266";"GM0878";"2018JJ00";
"22267";"GM0878";"2019JJ00";
"22268";"GM0878";"2020JJ00";
"22269";"GM0878";"2021JJ00";
"22270";"GM0878";"2022JJ00";
"22271";"GM0878";"2023JJ00";
"22272";"GM1666";"1995JJ00";"16.8"
"22273";"GM1666";"1996JJ00";"17.3"
"22274";"GM1666";"1997JJ00";"18.1"
"22275";"GM1666";"1998JJ00";"18.6"
"22276";"GM1666";"1999JJ00";"19.4"
"22277";"GM1666";"2000JJ00";"20.1"
"22278";"GM1666";"2001JJ00";"20.9"
"22279";"GM1666";"2002JJ00";"21.7"
"22280";"GM1666";"2003JJ00";"22.4"
"22281";"GM1666";"2004JJ00";"23.5"
"22282";"GM1666";"2005JJ00";"23.9"
"22283";"GM1666";"2006JJ00";"25"
"22284";"GM1666";"2007JJ00";"25.4"
"22285";"GM1666";"2008JJ00";"26.5"
"22286";"GM1666";"2009JJ00";"26.8"
"22287";"GM1666";"2010JJ00";
"22288";"GM1666";"2011JJ00";
"22289";"GM1666";"2012JJ00";
"22290";"GM1666";"2013JJ00";
"22291";"GM1666";"2014JJ00";
"22292";"GM1666";"2015JJ00";
"22293";"GM1666";"2016JJ00";
"22294";"GM1666";"2017JJ00";
"22295";"GM1666";"2018JJ00";
"22296";"GM1666";"2019JJ00";
"22297";"GM1666";"2020JJ00";
"22298";"GM1666";"2021JJ00";
